Source,CH1
Second,Volt
-0.03234399855,-9.40000,
-0.03233600035,-9.40000,
-0.03232799843,-9.40000,
-0.03232000023,-9.40000,
-0.03231199831,-9.60000,
-0.03230400011,-9.80000,
-0.03229599819,-10.00000,
-0.03228799999,-10.20000,
-0.03227999806,-10.40000,
-0.03227199987,-10.60000,
-0.03226400167,-10.80000,
-0.03225599974,-10.80000,
-0.03224800155,-11.00000,
-0.03223999962,-11.40000,
-0.03223200142,-11.40000,
-0.03222399950,-11.80000,
-0.03221600130,-12.00000,
-0.03220799938,-12.00000,
-0.03220000118,-12.20000,
-0.03219199926,-12.40000,
-0.03218400106,-12.60000,
-0.03217599913,-12.60000,
-0.03216800094,-12.60000,
-0.03215999901,-12.80000,
-0.03215200081,-13.00000,
-0.03214399889,-13.00000,
-0.03213600069,-13.00000,
-0.03212799877,-12.80000,
-0.03212000057,-13.00000,
-0.03211199865,-12.60000,
-0.03210400045,-12.60000,
-0.03209599853,-12.40000,
-0.03208800033,-12.40000,
-0.03207999840,-12.20000,
-0.03207200021,-11.80000,
-0.03206399828,-11.60000,
-0.03205600008,-11.40000,
-0.03204799816,-11.00000,
-0.03203999996,-10.60000,
-0.03203200176,-10.40000,
-0.03202399984,-10.20000,
-0.03201600164,-9.60000,
-0.03200799972,-9.40000,
-0.03200000152,-9.00000,
-0.03199199960,-8.60000,
-0.03198400140,-8.40000,
-0.03197599947,-8.00000,
-0.03196800128,-7.80000,
-0.03195999935,-7.40000,
-0.03195200115,-7.00000,
-0.03194399923,-6.80000,
-0.03193600103,-6.60000,
-0.03192799911,-6.20000,
-0.03192000091,-6.20000,
-0.03191199899,-5.80000,
-0.03190400079,-5.60000,
-0.03189599887,-5.40000,
-0.03188800067,-5.40000,
-0.03187999874,-4.80000,
-0.03187200055,-4.80000,
-0.03186399862,-4.60000,
-0.03185600042,-4.60000,
-0.03184799850,-4.60000,
-0.03184000030,-4.40000,
-0.03183199838,-4.40000,
-0.03182400018,-4.40000,
-0.03181599826,-4.40000,
-0.03180800006,-4.60000,
-0.03179999813,-4.40000,
-0.03179199994,-4.60000,
-0.03178400174,-4.60000,
-0.03177599981,-4.80000,
-0.03176800162,-5.00000,
-0.03175999969,-5.00000,
-0.03175200149,-5.40000,
-0.03174399957,-5.60000,
-0.03173600137,-5.60000,
-0.03172799945,-5.60000,
-0.03172000125,-5.80000,
-0.03171199933,-6.00000,
-0.03170400113,-6.20000,
-0.03169599921,-6.20000,
-0.03168800101,-6.40000,
-0.03167999908,-6.40000,
-0.03167200089,-6.60000,
-0.03166399896,-6.60000,
-0.03165600076,-6.60000,
-0.03164799884,-6.60000,
-0.03164000064,-6.80000,
-0.03163199872,-6.60000,
-0.03162400052,-6.60000,
-0.03161599860,-6.60000,
-0.03160800040,-6.60000,
-0.03159999847,-6.20000,
-0.03159200028,-6.20000,
-0.03158399835,-6.20000,
-0.03157600015,-6.00000,
-0.03156799823,-5.80000,
-0.03156000003,-5.40000,
-0.03155199811,-5.40000,
-0.03154399991,-5.00000,
-0.03153600171,-4.60000,
-0.03152799979,-4.40000,
-0.03152000159,-4.20000,
-0.03151199967,-4.00000,
-0.03150400147,-3.60000,
-0.03149599954,-3.40000,
-0.03148800135,-3.00000,
-0.03147999942,-2.80000,
-0.03147200122,-2.60000,
-0.03146399930,-2.40000,
-0.03145600110,-2.20000,
-0.03144799918,-2.00000,
-0.03144000098,-1.60000,
-0.03143199906,-1.40000,
-0.03142400086,-1.20000,
-0.03141599894,-1.00000,
-0.03140800074,-0.80000,
-0.03139999881,-0.80000,
-0.03139200062,-0.60000,
-0.03138399869,-0.60000,
-0.03137600049,-0.40000,
-0.03136799857,-0.40000,
-0.03136000037,-0.40000,
-0.03135199845,-0.40000,
-0.03134400025,-0.40000,
-0.03133599833,-0.40000,
-0.03132800013,-0.40000,
-0.03131999820,-0.40000,
-0.03131200001,-0.40000,
-0.03130399808,-0.60000,
-0.03129599988,-0.60000,
-0.03128800169,-0.80000,
-0.03127999976,-1.00000,
-0.03127200156,-1.00000,
-0.03126399964,-1.20000,
-0.03125600144,-1.60000,
-0.03124799952,-1.60000,
-0.03123999946,-2.00000,
-0.03123199940,-2.20000,
-0.03122399934,-2.40000,
-0.03121599928,-2.40000,
-0.03120799921,-2.80000,
-0.03119999915,-2.80000,
-0.03119199909,-3.20000,
-0.03118399903,-3.40000,
-0.03117600083,-3.60000,
-0.03116800077,-3.60000,
-0.03116000071,-3.80000,
-0.03115200065,-4.00000,
-0.03114400059,-4.00000,
-0.03113600053,-4.20000,
-0.03112800047,-4.20000,
-0.03112000041,-4.40000,
-0.03111200035,-4.40000,
-0.03110400029,-4.40000,
-0.03109600022,-4.40000,
-0.03108800016,-4.40000,
-0.03108000010,-4.40000,
-0.03107200004,-4.20000,
-0.03106399998,-4.20000,
-0.03105599992,-4.20000,
-0.03104799986,-4.00000,
-0.03103999980,-4.00000,
-0.03103199974,-3.80000,
-0.03102399968,-3.60000,
-0.03101599962,-3.60000,
-0.03100799955,-3.40000,
-0.03099999949,-3.20000,
-0.03099199943,-3.00000,
-0.03098399937,-2.80000,
-0.03097599931,-2.80000,
-0.03096799925,-2.60000,
-0.03095999919,-2.40000,
-0.03095199913,-2.40000,
-0.03094399907,-2.20000,
-0.03093599901,-2.00000,
-0.03092800081,-2.00000,
-0.03092000075,-2.00000,
-0.03091200069,-1.80000,
-0.03090400063,-1.80000,
-0.03089600056,-1.80000,
-0.03088800050,-1.80000,
-0.03088000044,-1.80000,
-0.03087200038,-2.00000,
-0.03086400032,-1.80000,
-0.03085600026,-2.00000,
-0.03084800020,-2.00000,
-0.03084000014,-2.20000,
-0.03083200008,-2.20000,
-0.03082400002,-2.40000,
-0.03081599995,-2.80000,
-0.03080799989,-2.80000,
-0.03079999983,-3.20000,
-0.03079199977,-3.40000,
-0.03078399971,-3.60000,
-0.03077599965,-3.80000,
-0.03076799959,-4.00000,
-0.03075999953,-4.40000,
-0.03075199947,-4.80000,
-0.03074399941,-5.40000,
-0.03073599935,-5.60000,
-0.03072799928,-5.80000,
-0.03071999922,-6.20000,
-0.03071199916,-6.60000,
-0.03070399910,-6.80000,
-0.03069599904,-7.20000,
-0.03068800084,-7.40000,
-0.03068000078,-7.80000,
-0.03067200072,-8.00000,
-0.03066400066,-8.20000,
-0.03065600060,-8.60000,
-0.03064800054,-8.60000,
-0.03064000048,-9.00000,
-0.03063200042,-9.00000,
-0.03062400036,-9.20000,
-0.03061600029,-9.40000,
-0.03060800023,-9.40000,
-0.03060000017,-9.60000,
-0.03059200011,-9.60000,
-0.03058400005,-9.60000,
-0.03057599999,-9.80000,
-0.03056799993,-9.60000,
-0.03055999987,-9.60000,
-0.03055199981,-9.60000,
-0.03054399975,-9.60000,
-0.03053599969,-9.40000,
-0.03052799962,-9.40000,
-0.03051999956,-9.20000,
-0.03051199950,-9.20000,
-0.03050399944,-9.00000,
-0.03049599938,-8.80000,
-0.03048799932,-8.60000,
-0.03047999926,-8.60000,
-0.03047199920,-8.40000,
-0.03046399914,-8.20000,
-0.03045599908,-8.20000,
-0.03044799902,-8.00000,
-0.03044000082,-7.80000,
-0.03043200076,-7.80000,
-0.03042400070,-7.80000,
-0.03041600063,-7.80000,
-0.03040800057,-7.60000,
-0.03040000051,-7.80000,
-0.03039200045,-7.60000,
-0.03038400039,-7.60000,
-0.03037600033,-7.60000,
-0.03036800027,-7.80000,
-0.03036000021,-7.80000,
-0.03035200015,-7.80000,
-0.03034400009,-8.00000,
-0.03033600003,-8.20000,
-0.03032799996,-8.20000,
-0.03031999990,-8.60000,
-0.03031199984,-8.80000,
-0.03030399978,-8.80000,
-0.03029599972,-9.20000,
-0.03028799966,-9.40000,
-0.03027999960,-9.80000,
-0.03027199954,-10.00000,
-0.03026399948,-10.20000,
-0.03025599942,-10.40000,
-0.03024799936,-10.60000,
-0.03023999929,-10.80000,
-0.03023199923,-11.00000,
-0.03022399917,-11.20000,
-0.03021599911,-11.40000,
-0.03020799905,-11.60000,
-0.03020000085,-11.80000,
-0.03019200079,-12.00000,
-0.03018400073,-12.00000,
-0.03017600067,-12.20000,
-0.03016800061,-12.20000,
-0.03016000055,-12.40000,
-0.03015200049,-12.60000,
-0.03014400043,-12.60000,
-0.03013600037,-12.80000,
-0.03012800030,-13.00000,
-0.03012000024,-13.00000,
-0.03011200018,-13.00000,
-0.03010400012,-13.40000,
-0.03009600006,-13.40000,
-0.03008800000,-13.40000,
-0.03007999994,-13.40000,
-0.03007199988,-13.40000,
-0.03006399982,-13.20000,
-0.03005599976,-13.00000,
-0.03004799969,-12.80000,
-0.03003999963,-12.60000,
-0.03003199957,-12.40000,
-0.03002399951,-12.20000,
-0.03001599945,-12.00000,
-0.03000799939,-11.80000,
-0.02999999933,-11.40000,
-0.02999199927,-11.20000,
-0.02998399921,-11.00000,
-0.02997599915,-11.00000,
-0.02996799909,-10.60000,
-0.02995999902,-10.20000,
-0.02995200083,-10.20000,
-0.02994400077,-10.00000,
-0.02993600070,-9.60000,
-0.02992800064,-9.40000,
-0.02992000058,-9.20000,
-0.02991200052,-9.00000,
-0.02990400046,-9.00000,
-0.02989600040,-8.80000,
-0.02988800034,-8.80000,
-0.02988000028,-8.60000,
-0.02987200022,-8.60000,
-0.02986400016,-8.60000,
-0.02985600010,-8.60000,
-0.02984800003,-8.60000,
-0.02983999997,-8.60000,
-0.02983199991,-8.60000,
-0.02982399985,-8.80000,
-0.02981599979,-9.00000,
-0.02980799973,-8.80000,
-0.02979999967,-9.00000,
-0.02979199961,-9.20000,
-0.02978399955,-9.40000,
-0.02977599949,-9.40000,
-0.02976799943,-9.80000,
-0.02975999936,-10.00000,
-0.02975199930,-10.20000,
-0.02974399924,-10.20000,
-0.02973599918,-10.60000,
-0.02972799912,-10.80000,
-0.02971999906,-11.00000,
-0.02971199900,-11.00000,
-0.02970400080,-11.20000,
-0.02969600074,-11.40000,
-0.02968800068,-11.40000,
-0.02968000062,-11.60000,
-0.02967200056,-11.80000,
-0.02966400050,-11.80000,
-0.02965600044,-12.00000,
-0.02964800037,-11.80000,
-0.02964000031,-11.80000,
-0.02963200025,-11.80000,
-0.02962400019,-11.80000,
-0.02961600013,-11.80000,
-0.02960800007,-11.40000,
-0.02960000001,-11.40000,
-0.02959199995,-11.20000,
-0.02958399989,-11.00000,
-0.02957599983,-10.80000,
-0.02956799977,-10.60000,
-0.02955999970,-10.20000,
-0.02955199964,-10.00000,
-0.02954399958,-9.80000,
-0.02953599952,-9.40000,
-0.02952799946,-9.20000,
-0.02951999940,-8.80000,
-0.02951199934,-8.40000,
-0.02950399928,-8.20000,
-0.02949599922,-7.80000,
-0.02948799916,-7.40000,
-0.02947999910,-7.20000,
-0.02947199903,-6.80000,
-0.02946400084,-6.60000,
-0.02945600078,-6.20000,
-0.02944800071,-5.80000,
-0.02944000065,-5.60000,
-0.02943200059,-5.40000,
-0.02942400053,-4.80000,
-0.02941600047,-4.60000,
-0.02940800041,-4.40000,
-0.02940000035,-4.20000,
-0.02939200029,-3.80000,
-0.02938400023,-3.80000,
-0.02937600017,-3.60000,
-0.02936800011,-3.60000,
-0.02936000004,-3.40000,
-0.02935199998,-3.20000,
-0.02934399992,-3.20000,
-0.02933599986,-3.20000,
-0.02932799980,-3.20000,
-0.02931999974,-3.20000,
-0.02931199968,-3.20000,
-0.02930399962,-3.20000,
-0.02929599956,-3.20000,
-0.02928799950,-3.20000,
-0.02927999943,-3.40000,
-0.02927199937,-3.60000,
-0.02926399931,-3.60000,
-0.02925599925,-3.60000,
-0.02924799919,-3.60000,
-0.02923999913,-3.80000,
-0.02923199907,-4.00000,
-0.02922399901,-4.00000,
-0.02921600081,-4.20000,
-0.02920800075,-4.40000,
-0.02920000069,-4.40000,
-0.02919200063,-4.60000,
-0.02918400057,-4.60000,
-0.02917600051,-4.80000,
-0.02916800044,-4.80000,
-0.02916000038,-4.80000,
-0.02915200032,-4.80000,
-0.02914400026,-4.80000,
-0.02913600020,-4.80000,
-0.02912800014,-4.80000,
-0.02912000008,-4.60000,
-0.02911200002,-4.60000,
-0.02910399996,-4.60000,
-0.02909599990,-4.40000,
-0.02908799984,-4.20000,
-0.02907999977,-4.00000,
-0.02907199971,-4.00000,
-0.02906399965,-3.60000,
-0.02905599959,-3.60000,
-0.02904799953,-3.20000,
-0.02903999947,-3.00000,
-0.02903199941,-2.80000,
-0.02902399935,-2.40000,
-0.02901599929,-2.40000,
-0.02900799923,-2.00000,
-0.02899999917,-1.80000,
-0.02899199910,-1.40000,
-0.02898399904,-1.20000,
-0.02897600085,-1.00000,
-0.02896800078,-0.80000,
-0.02896000072,-0.40000,
-0.02895200066,-0.40000,
-0.02894400060,0.00,
-0.02893600054,0.40000,
-0.02892800048,0.40000,
-0.02892000042,0.80000,
-0.02891200036,0.80000,
-0.02890400030,1.00000,
-0.02889600024,1.20000,
-0.02888800018,1.40000,
-0.02888000011,1.60000,
-0.02887200005,1.60000,
-0.02886399999,1.60000,
-0.02885599993,1.60000,
-0.02884799987,1.60000,
-0.02883999981,1.60000,
-0.02883199975,1.60000,
-0.02882399969,1.60000,
-0.02881599963,1.60000,
-0.02880799957,1.40000,
-0.02879999951,1.40000,
-0.02879199944,1.20000,
-0.02878399938,1.00000,
-0.02877599932,1.00000,
-0.02876799926,0.80000,
-0.02875999920,0.60000,
-0.02875199914,0.60000,
-0.02874399908,0.40000,
-0.02873599902,0.00,
-0.02872800082,0.00,
-0.02872000076,-0.40000,
-0.02871200070,-0.40000,
-0.02870400064,-0.60000,
-0.02869600058,-0.80000,
-0.02868800052,-1.00000,
-0.02868000045,-1.20000,
-0.02867200039,-1.20000,
-0.02866400033,-1.40000,
-0.02865600027,-1.60000,
-0.02864800021,-1.80000,
-0.02864000015,-2.00000,
-0.02863200009,-2.00000,
-0.02862400003,-2.00000,
-0.02861599997,-2.00000,
-0.02860799991,-2.00000,
-0.02859999985,-2.00000,
-0.02859199978,-2.20000,
-0.02858399972,-2.00000,
-0.02857599966,-2.00000,
-0.02856799960,-2.00000,
-0.02855999954,-1.80000,
-0.02855199948,-1.80000,
-0.02854399942,-1.60000,
-0.02853599936,-1.60000,
-0.02852799930,-1.40000,
-0.02851999924,-1.20000,
-0.02851199917,-1.00000,
-0.02850399911,-0.80000,
-0.02849599905,-0.60000,
-0.02848800085,-0.60000,
-0.02848000079,-0.40000,
-0.02847200073,-0.20000,
-0.02846400067,0.00,
-0.02845600061,0.00,
-0.02844800055,0.20000,
-0.02844000049,0.40000,
-0.02843200043,0.40000,
-0.02842400037,0.60000,
-0.02841600031,0.60000,
-0.02840800025,0.60000,
-0.02840000018,0.80000,
-0.02839200012,0.80000,
-0.02838400006,0.80000,
-0.02837600000,0.60000,
-0.02836799994,0.60000,
-0.02835999988,0.60000,
-0.02835199982,0.60000,
-0.02834399976,0.40000,
-0.02833599970,0.40000,
-0.02832799964,0.20000,
-0.02831999958,0.00,
-0.02831199951,-0.20000,
-0.02830399945,-0.40000,
-0.02829599939,-0.60000,
-0.02828799933,-0.80000,
-0.02827999927,-1.00000,
-0.02827199921,-1.20000,
-0.02826399915,-1.60000,
-0.02825599909,-2.00000,
-0.02824799903,-2.20000,
-0.02824000083,-2.40000,
-0.02823200077,-2.80000,
-0.02822400071,-3.00000,
-0.02821600065,-3.40000,
-0.02820800059,-3.60000,
-0.02820000052,-3.80000,
-0.02819200046,-4.00000,
-0.02818400040,-4.40000,
-0.02817600034,-4.60000,
-0.02816800028,-4.80000,
-0.02816000022,-5.40000,
-0.02815200016,-5.60000,
-0.02814400010,-5.80000,
-0.02813600004,-6.00000,
-0.02812799998,-6.20000,
-0.02811999992,-6.20000,
-0.02811199985,-6.40000,
-0.02810399979,-6.40000,
-0.02809599973,-6.60000,
-0.02808799967,-6.60000,
-0.02807999961,-6.60000,
-0.02807199955,-6.60000,
-0.02806399949,-6.60000,
-0.02805599943,-6.60000,
-0.02804799937,-6.60000,
-0.02803999931,-6.60000,
-0.02803199925,-6.20000,
-0.02802399918,-6.20000,
-0.02801599912,-6.20000,
-0.02800799906,-6.00000,
-0.02799999900,-6.00000,
-0.02799200080,-5.80000,
-0.02798400074,-5.60000,
-0.02797600068,-5.60000,
-0.02796800062,-5.00000,
-0.02796000056,-5.00000,
-0.02795200050,-4.80000,
-0.02794400044,-4.80000,
-0.02793600038,-4.80000,
-0.02792800032,-4.60000,
-0.02792000026,-4.40000,
-0.02791200019,-4.40000,
-0.02790400013,-4.40000,
-0.02789600007,-4.40000,
-0.02788800001,-4.40000,
-0.02787999995,-4.40000,
-0.02787199989,-4.40000,
-0.02786399983,-4.40000,
-0.02785599977,-4.60000,
-0.02784799971,-4.80000,
-0.02783999965,-4.80000,
-0.02783199959,-5.00000,
-0.02782399952,-5.00000,
-0.02781599946,-5.60000,
-0.02780799940,-5.60000,
-0.02779999934,-5.80000,
-0.02779199928,-6.20000,
-0.02778399922,-6.20000,
-0.02777599916,-6.60000,
-0.02776799910,-7.00000,
-0.02775999904,-7.20000,
-0.02775200084,-7.40000,
-0.02774400078,-7.60000,
-0.02773600072,-7.80000,
-0.02772800066,-8.20000,
-0.02772000059,-8.60000,
-0.02771200053,-8.80000,
-0.02770400047,-9.00000,
-0.02769600041,-9.40000,
-0.02768800035,-9.40000,
-0.02768000029,-9.80000,
-0.02767200023,-10.00000,
-0.02766400017,-10.20000,
-0.02765600011,-10.40000,
-0.02764800005,-10.60000,
-0.02763999999,-10.60000,
-0.02763199992,-10.80000,
-0.02762399986,-11.00000,
-0.02761599980,-11.00000,
-0.02760799974,-11.00000,
-0.02759999968,-11.00000,
-0.02759199962,-10.80000,
-0.02758399956,-10.80000,
-0.02757599950,-10.60000,
-0.02756799944,-10.40000,
-0.02755999938,-10.40000,
-0.02755199932,-10.20000,
-0.02754399925,-10.20000,
-0.02753599919,-9.80000,
-0.02752799913,-9.60000,
-0.02751999907,-9.40000,
-0.02751199901,-9.20000,
-0.02750400081,-8.80000,
-0.02749600075,-8.60000,
-0.02748800069,-8.40000,
-0.02748000063,-8.20000,
-0.02747200057,-7.80000,
-0.02746400051,-7.60000,
-0.02745600045,-7.40000,
-0.02744800039,-7.40000,
-0.02744000033,-7.00000,
-0.02743200026,-6.80000,
-0.02742400020,-6.60000,
-0.02741600014,-6.40000,
-0.02740800008,-6.20000,
-0.02740000002,-6.20000,
-0.02739199996,-6.00000,
-0.02738399990,-5.80000,
-0.02737599984,-5.80000,
-0.02736799978,-5.80000,
-0.02735999972,-5.60000,
-0.02735199966,-5.60000,
-0.02734399959,-5.60000,
-0.02733599953,-5.60000,
-0.02732799947,-5.60000,
-0.02731999941,-5.60000,
-0.02731199935,-5.80000,
-0.02730399929,-5.80000,
-0.02729599923,-6.00000,
-0.02728799917,-6.00000,
-0.02727999911,-6.20000,
-0.02727199905,-6.20000,
-0.02726400085,-6.40000,
-0.02725600079,-6.60000,
-0.02724800073,-6.80000,
-0.02724000067,-7.00000,
-0.02723200060,-7.00000,
-0.02722400054,-7.20000,
-0.02721600048,-7.40000,
-0.02720800042,-7.60000,
-0.02720000036,-7.60000,
-0.02719200030,-7.80000,
-0.02718400024,-7.80000,
-0.02717600018,-8.00000,
-0.02716800012,-8.00000,
-0.02716000006,-8.00000,
-0.02715200000,-8.00000,
-0.02714399993,-8.20000,
-0.02713599987,-8.00000,
-0.02712799981,-8.00000,
-0.02711999975,-8.20000,
-0.02711199969,-7.80000,
-0.02710399963,-7.80000,
-0.02709599957,-7.60000,
-0.02708799951,-7.40000,
-0.02707999945,-7.20000,
-0.02707199939,-7.00000,
-0.02706399933,-6.80000,
-0.02705599926,-6.60000,
-0.02704799920,-6.20000,
-0.02703999914,-6.00000,
-0.02703199908,-5.60000,
-0.02702399902,-5.40000,
-0.02701600082,-5.00000,
-0.02700800076,-4.60000,
-0.02700000070,-4.40000,
-0.02699200064,-4.00000,
-0.02698400058,-3.80000,
-0.02697600052,-3.40000,
-0.02696800046,-3.00000,
-0.02696000040,-2.80000,
-0.02695200033,-2.40000,
-0.02694400027,-2.20000,
-0.02693600021,-2.00000,
-0.02692800015,-1.60000,
-0.02692000009,-1.40000,
-0.02691200003,-1.00000,
-0.02690399997,-0.80000,
-0.02689599991,-0.80000,
-0.02688799985,-0.60000,
-0.02687999979,-0.40000,
-0.02687199973,-0.20000,
-0.02686399966,0.00,
-0.02685599960,0.00,
-0.02684799954,0.20000,
-0.02683999948,0.20000,
-0.02683199942,0.40000,
-0.02682399936,0.20000,
-0.02681599930,0.40000,
-0.02680799924,0.40000,
-0.02679999918,0.40000,
-0.02679199912,0.40000,
-0.02678399906,0.40000,
-0.02677600086,0.20000,
-0.02676800080,0.00,
-0.02676000074,0.00,
-0.02675200067,0.00,
-0.02674400061,-0.20000,
-0.02673600055,-0.40000,
-0.02672800049,-0.40000,
-0.02672000043,-0.60000,
-0.02671200037,-0.60000,
-0.02670400031,-0.60000,
-0.02669600025,-0.80000,
-0.02668800019,-0.80000,
-0.02668000013,-1.00000,
-0.02667200007,-1.00000,
-0.02666400000,-1.00000,
-0.02665599994,-1.00000,
-0.02664799988,-1.00000,
-0.02663999982,-1.00000,
-0.02663199976,-1.00000,
-0.02662399970,-0.80000,
-0.02661599964,-0.80000,
-0.02660799958,-0.80000,
-0.02659999952,-0.60000,
-0.02659199946,-0.60000,
-0.02658399940,-0.40000,
-0.02657599933,-0.20000,
-0.02656799927,0.00,
-0.02655999921,0.40000,
-0.02655199915,0.40000,
-0.02654399909,0.80000,
-0.02653599903,0.80000,
-0.02652800083,1.20000,
-0.02652000077,2.00000,
-0.02651200071,1.60000,
-0.02650400065,2.00000,
-0.02649600059,2.40000,
-0.02648800053,2.20000,
-0.02648000047,3.40000,
-0.02647200041,1.60000,
-0.02646400034,3.20000,
-0.02645600028,3.60000,
-0.02644800022,2.60000,
-0.02644000016,1.80000,
-0.02643200010,4.00000,
-0.02642400004,4.80000,
-0.02641599998,4.80000,
-0.02640799992,4.40000,
-0.02639999986,4.80000,
-0.02639199980,4.80000,
-0.02638399974,5.40000,
-0.02637599967,4.80000,
-0.02636799961,5.80000,
-0.02635999955,5.60000,
-0.02635199949,5.80000,
-0.02634399943,5.80000,
-0.02633599937,5.80000,
-0.02632799931,5.80000,
-0.02631999925,5.60000,
-0.02631199919,5.60000,
-0.02630399913,5.60000,
-0.02629599907,5.40000,
-0.02628799900,5.40000,
-0.02628000081,5.00000,
-0.02627200074,4.80000,
-0.02626400068,4.60000,
-0.02625600062,4.60000,
-0.02624800056,4.20000,
-0.02624000050,4.20000,
-0.02623200044,4.00000,
-0.02622400038,3.80000,
-0.02621600032,3.60000,
-0.02620800026,3.60000,
-0.02620000020,3.20000,
-0.02619200014,3.00000,
-0.02618400007,2.80000,
-0.02617600001,2.60000,
-0.02616799995,2.60000,
-0.02615999989,2.40000,
-0.02615199983,2.40000,
-0.02614399977,2.20000,
-0.02613599971,2.00000,
-0.02612799965,2.00000,
-0.02611999959,2.00000,
-0.02611199953,2.00000,
-0.02610399947,2.00000,
-0.02609599940,2.00000,
-0.02608799934,2.00000,
-0.02607999928,2.00000,
-0.02607199922,2.00000,
-0.02606399916,2.20000,
-0.02605599910,2.40000,
-0.02604799904,2.40000,
-0.02604000084,2.40000,
-0.02603200078,2.60000,
-0.02602400072,2.80000,
-0.02601600066,3.00000,
-0.02600800060,3.20000,
-0.02600000054,3.40000,
-0.02599200048,3.60000,
-0.02598400041,3.80000,
-0.02597600035,3.80000,
-0.02596800029,4.00000,
-0.02596000023,4.00000,
-0.02595200017,4.40000,
-0.02594400011,4.40000,
-0.02593600005,4.80000,
-0.02592799999,4.80000,
-0.02591999993,4.80000,
-0.02591199987,4.80000,
-0.02590399981,5.00000,
-0.02589599974,5.00000,
-0.02588799968,5.00000,
-0.02587999962,5.00000,
-0.02587199956,5.00000,
-0.02586399950,5.00000,
-0.02585599944,4.80000,
-0.02584799938,4.80000,
-0.02583999932,4.60000,
-0.02583199926,4.40000,
-0.02582399920,4.40000,
-0.02581599914,4.20000,
-0.02580799907,4.00000,
-0.02579999901,3.80000,
-0.02579200082,3.60000,
-0.02578400075,3.20000,
-0.02577600069,3.20000,
-0.02576800063,2.80000,
-0.02576000057,2.40000,
-0.02575200051,2.20000,
-0.02574400045,2.00000,
-0.02573600039,1.60000,
-0.02572800033,1.40000,
-0.02572000027,1.00000,
-0.02571200021,0.80000,
-0.02570400015,0.40000,
-0.02569600008,0.20000,
-0.02568800002,0.00,
-0.02567999996,-0.40000,
-0.02567199990,-0.40000,
-0.02566399984,-0.60000,
-0.02565599978,-1.00000,
-0.02564799972,-1.20000,
-0.02563999966,-1.20000,
-0.02563199960,-1.40000,
-0.02562399954,-1.60000,
-0.02561599948,-1.80000,
-0.02560799941,-2.00000,
-0.02559999935,-2.00000,
-0.02559199929,-2.00000,
-0.02558399923,-2.00000,
-0.02557599917,-2.00000,
-0.02556799911,-2.20000,
-0.02555999905,-2.00000,
-0.02555200085,-2.00000,
-0.02554400079,-2.00000,
-0.02553600073,-1.80000,
-0.02552800067,-1.80000,
-0.02552000061,-1.80000,
-0.02551200055,-1.60000,
-0.02550400048,-1.40000,
-0.02549600042,-1.20000,
-0.02548800036,-1.20000,
-0.02548000030,-1.00000,
-0.02547200024,-1.00000,
-0.02546400018,-0.80000,
-0.02545600012,-0.80000,
-0.02544800006,-0.60000,
-0.02544000000,-0.60000,
-0.02543199994,-0.40000,
-0.02542399988,-0.40000,
-0.02541599981,-0.40000,
-0.02540799975,-0.20000,
-0.02539999969,-0.20000,
-0.02539199963,-0.20000,
-0.02538399957,-0.20000,
-0.02537599951,-0.20000,
-0.02536799945,-0.20000,
-0.02535999939,-0.40000,
-0.02535199933,-0.40000,
-0.02534399927,-0.40000,
-0.02533599921,-0.60000,
-0.02532799914,-0.80000,
-0.02531999908,-0.80000,
-0.02531199902,-1.00000,
-0.02530400082,-1.20000,
-0.02529600076,-1.40000,
-0.02528800070,-1.80000,
-0.02528000064,-2.00000,
-0.02527200058,-2.20000,
-0.02526400052,-2.40000,
-0.02525600046,-2.60000,
-0.02524800040,-2.80000,
-0.02524000034,-3.20000,
-0.02523200028,-3.40000,
-0.02522400022,-3.60000,
-0.02521600015,-3.80000,
-0.02520800009,-4.00000,
-0.02520000003,-4.40000,
-0.02519199997,-4.60000,
-0.02518399991,-5.00000,
-0.02517599985,-5.00000,
-0.02516799979,-5.40000,
-0.02515999973,-5.60000,
-0.02515199967,-5.80000,
-0.02514399961,-5.80000,
-0.02513599955,-6.00000,
-0.02512799948,-6.20000,
-0.02511999942,-6.20000,
-0.02511199936,-6.20000,
-0.02510399930,-6.20000,
-0.02509599924,-6.20000,
-0.02508799918,-6.20000,
-0.02507999912,-6.20000,
-0.02507199906,-6.20000,
-0.02506400086,-6.00000,
-0.02505600080,-6.00000,
-0.02504800074,-5.80000,
-0.02504000068,-5.60000,
-0.02503200062,-5.40000,
-0.02502400056,-5.00000,
-0.02501600049,-4.80000,
-0.02500800043,-4.60000,
-0.02500000037,-4.40000,
-0.02499200031,-4.20000,
-0.02498400025,-4.00000,
-0.02497600019,-3.60000,
-0.02496800013,-3.60000,
-0.02496000007,-3.20000,
-0.02495200001,-3.00000,
-0.02494399995,-2.80000,
-0.02493599989,-2.60000,
-0.02492799982,-2.40000,
-0.02491999976,-2.40000,
-0.02491199970,-2.20000,
-0.02490399964,-2.00000,
-0.02489599958,-2.00000,
-0.02488799952,-1.80000,
-0.02487999946,-1.60000,
-0.02487199940,-1.60000,
-0.02486399934,-1.60000,
-0.02485599928,-1.60000,
-0.02484799922,-1.40000,
-0.02483999915,-1.40000,
-0.02483199909,-1.40000,
-0.02482399903,-1.40000,
-0.02481600083,-1.60000,
-0.02480800077,-1.60000,
-0.02480000071,-1.60000,
